,definitive,month,n_obs,ssn,std,std_error,year,year_fraction
1780-05-01,True,5,NaN,178.7,NaN,NaN,1780,1780.3729999999998
1780-06-01,True,6,NaN,146.7,NaN,NaN,1780,1780.4560000000001
1780-07-01,True,7,NaN,143.3,NaN,NaN,1780,1780.54
1780-08-01,True,8,NaN,143.3,NaN,NaN,1780,1780.624
1780-09-01,True,9,NaN,156.2,NaN,NaN,1780,1780.7079999999999
1780-10-01,True,10,NaN,128.3,NaN,NaN,1780,1780.7910000000002
1780-11-01,True,11,NaN,100.0,NaN,NaN,1780,1780.874
1780-12-01,True,12,NaN,97.8,NaN,NaN,1780,1780.9579999999999
1781-01-01,True,1,NaN,164.5,NaN,NaN,1781,1781.0420000000001
1781-02-01,True,2,NaN,124.5,NaN,NaN,1781,1781.1229999999998
1781-03-01,True,3,NaN,88.3,NaN,NaN,1781,1781.204
1781-04-01,True,4,NaN,113.8,NaN,NaN,1781,1781.2879999999998
1781-05-01,True,5,NaN,174.5,NaN,NaN,1781,1781.371
1781-06-01,True,6,NaN,162.8,NaN,NaN,1781,1781.455
1781-07-01,True,7,NaN,122.5,NaN,NaN,1781,1781.5379999999998
1781-08-01,True,8,NaN,110.0,NaN,NaN,1781,1781.6229999999998
1781-09-01,True,9,NaN,85.0,NaN,NaN,1781,1781.707
1781-10-01,True,10,NaN,45.5,NaN,NaN,1781,1781.79
1781-11-01,True,11,NaN,111.7,NaN,NaN,1781,1781.874
1781-12-01,True,12,NaN,58.7,NaN,NaN,1781,1781.9579999999999
1782-01-01,True,1,NaN,90.0,NaN,NaN,1782,1782.0420000000001
1782-02-01,True,2,NaN,62.5,NaN,NaN,1782,1782.1229999999998
1782-03-01,True,3,NaN,61.7,NaN,NaN,1782,1782.204
1782-04-01,True,4,NaN,68.3,NaN,NaN,1782,1782.2879999999998
1782-05-01,True,5,NaN,90.5,NaN,NaN,1782,1782.371
1782-06-01,True,6,NaN,63.3,NaN,NaN,1782,1782.455
1782-07-01,True,7,NaN,61.7,NaN,NaN,1782,1782.5379999999998
1782-08-01,True,8,NaN,73.3,NaN,NaN,1782,1782.6229999999998
1782-09-01,True,9,NaN,56.7,NaN,NaN,1782,1782.707
1782-10-01,True,10,NaN,38.7,NaN,NaN,1782,1782.79
1782-11-01,True,11,NaN,52.5,NaN,NaN,1782,1782.874
1782-12-01,True,12,NaN,50.0,NaN,NaN,1782,1782.9579999999999
1783-01-01,True,1,NaN,46.7,NaN,NaN,1783,1783.0420000000001
1783-02-01,True,2,NaN,64.5,NaN,NaN,1783,1783.1229999999998
1783-03-01,True,3,NaN,44.5,NaN,NaN,1783,1783.204
1783-04-01,True,4,NaN,47.2,NaN,NaN,1783,1783.2879999999998
1783-05-01,True,5,NaN,38.3,NaN,NaN,1783,1783.371
1783-06-01,True,6,NaN,42.0,NaN,NaN,1783,1783.455
1783-07-01,True,7,NaN,53.7,NaN,NaN,1783,1783.5379999999998
1783-08-01,True,8,NaN,33.3,NaN,NaN,1783,1783.6229999999998
1783-09-01,True,9,NaN,30.0,NaN,NaN,1783,1783.707
1783-10-01,True,10,NaN,13.3,NaN,NaN,1783,1783.79
1783-11-01,True,11,NaN,25.0,NaN,NaN,1783,1783.874
1783-12-01,True,12,NaN,17.5,NaN,NaN,1783,1783.9579999999999
1784-01-01,True,1,NaN,21.7,NaN,NaN,1784,1784.0420000000001
1784-02-01,True,2,NaN,13.3,NaN,NaN,1784,1784.124
1784-03-01,True,3,NaN,18.3,NaN,NaN,1784,1784.2060000000001
1784-04-01,True,4,NaN,16.7,NaN,NaN,1784,1784.29
1784-05-01,True,5,NaN,10.0,NaN,NaN,1784,1784.3729999999998
1784-06-01,True,6,NaN,15.0,NaN,NaN,1784,1784.4560000000001
1784-07-01,True,7,NaN,10.0,NaN,NaN,1784,1784.54
1784-08-01,True,8,NaN,16.7,NaN,NaN,1784,1784.624
1784-09-01,True,9,NaN,16.7,NaN,NaN,1784,1784.7079999999999
1784-10-01,True,10,NaN,13.3,NaN,NaN,1784,1784.7910000000002
1784-11-01,True,11,NaN,28.3,NaN,NaN,1784,1784.874
1784-12-01,True,12,NaN,23.3,NaN,NaN,1784,1784.9579999999999
1785-01-01,True,1,NaN,10.8,NaN,NaN,1785,1785.0420000000001
1785-02-01,True,2,NaN,13.3,NaN,NaN,1785,1785.1229999999998
1785-03-01,True,3,NaN,15.0,NaN,NaN,1785,1785.204
1785-04-01,True,4,NaN,26.2,NaN,NaN,1785,1785.2879999999998
1785-05-01,True,5,NaN,34.5,NaN,NaN,1785,1785.371
1785-06-01,True,6,NaN,43.8,NaN,NaN,1785,1785.455
1785-07-01,True,7,NaN,60.5,NaN,NaN,1785,1785.5379999999998
1785-08-01,True,8,NaN,33.3,NaN,NaN,1785,1785.6229999999998
1785-09-01,True,9,NaN,53.3,NaN,NaN,1785,1785.707
1785-10-01,True,10,NaN,78.7,NaN,NaN,1785,1785.79
1785-11-01,True,11,NaN,67.0,NaN,NaN,1785,1785.874
1785-12-01,True,12,NaN,45.5,NaN,NaN,1785,1785.9579999999999
1786-01-01,True,1,NaN,62.0,NaN,NaN,1786,1786.0420000000001
1786-02-01,True,2,NaN,79.3,NaN,NaN,1786,1786.1229999999998
1786-03-01,True,3,NaN,79.5,NaN,NaN,1786,1786.204
1786-04-01,True,4,NaN,142.3,NaN,NaN,1786,1786.2879999999998
1786-05-01,True,5,NaN,153.8,NaN,NaN,1786,1786.371
1786-06-01,True,6,NaN,98.3,NaN,NaN,1786,1786.455
1786-07-01,True,7,NaN,138.3,NaN,NaN,1786,1786.5379999999998
1786-08-01,True,8,NaN,149.5,NaN,NaN,1786,1786.6229999999998
1786-09-01,True,9,NaN,185.8,NaN,NaN,1786,1786.707
1786-10-01,True,10,NaN,187.2,NaN,NaN,1786,1786.79
1786-11-01,True,11,NaN,193.3,NaN,NaN,1786,1786.874
1786-12-01,True,12,NaN,187.8,NaN,NaN,1786,1786.9579999999999
1787-01-01,True,1,NaN,224.5,NaN,NaN,1787,1787.0420000000001
1787-02-01,True,2,NaN,176.7,NaN,NaN,1787,1787.1229999999998
1787-03-01,True,3,NaN,145.7,NaN,NaN,1787,1787.204
1787-04-01,True,4,NaN,212.0,NaN,NaN,1787,1787.2879999999998
1787-05-01,True,5,NaN,224.7,NaN,NaN,1787,1787.371
1787-06-01,True,6,NaN,165.3,NaN,NaN,1787,1787.455
1787-07-01,True,7,NaN,213.3,NaN,NaN,1787,1787.5379999999998
1787-08-01,True,8,NaN,228.7,NaN,NaN,1787,1787.6229999999998
1787-09-01,True,9,NaN,262.2,NaN,NaN,1787,1787.707
1787-10-01,True,10,NaN,261.7,NaN,NaN,1787,1787.79
1787-11-01,True,11,NaN,235.8,NaN,NaN,1787,1787.874
1787-12-01,True,12,NaN,290.0,NaN,NaN,1787,1787.9579999999999
1788-01-01,True,1,NaN,230.0,NaN,NaN,1788,1788.0420000000001
1788-02-01,True,2,NaN,215.3,NaN,NaN,1788,1788.124
1788-03-01,True,3,NaN,238.8,NaN,NaN,1788,1788.2060000000001
1788-04-01,True,4,NaN,180.8,NaN,NaN,1788,1788.29
1788-05-01,True,5,NaN,188.3,NaN,NaN,1788,1788.3729999999998
1788-06-01,True,6,NaN,257.0,NaN,NaN,1788,1788.4560000000001
1788-07-01,True,7,NaN,235.8,NaN,NaN,1788,1788.54
1788-08-01,True,8,NaN,226.7,NaN,NaN,1788,1788.624
1788-09-01,True,9,NaN,235.0,NaN,NaN,1788,1788.7079999999999
1788-10-01,True,10,NaN,236.7,NaN,NaN,1788,1788.7910000000002
1788-11-01,True,11,NaN,157.8,NaN,NaN,1788,1788.874
1788-12-01,True,12,NaN,215.8,NaN,NaN,1788,1788.9579999999999
1789-01-01,True,1,NaN,190.0,NaN,NaN,1789,1789.0420000000001
1789-02-01,True,2,NaN,208.8,NaN,NaN,1789,1789.1229999999998
1789-03-01,True,3,NaN,200.0,NaN,NaN,1789,1789.204
1789-04-01,True,4,NaN,205.5,NaN,NaN,1789,1789.2879999999998
1789-05-01,True,5,NaN,205.8,NaN,NaN,1789,1789.371
1789-06-01,True,6,NaN,200.0,NaN,NaN,1789,1789.455
1789-07-01,True,7,NaN,195.0,NaN,NaN,1789,1789.5379999999998
1789-08-01,True,8,NaN,171.7,NaN,NaN,1789,1789.6229999999998
1789-09-01,True,9,NaN,186.7,NaN,NaN,1789,1789.707
1789-10-01,True,10,NaN,149.5,NaN,NaN,1789,1789.79
1789-11-01,True,11,NaN,223.3,NaN,NaN,1789,1789.874
1789-12-01,True,12,NaN,225.8,NaN,NaN,1789,1789.9579999999999
1790-01-01,True,1,NaN,171.7,NaN,NaN,1790,1790.0420000000001
1790-02-01,True,2,NaN,212.5,NaN,NaN,1790,1790.1229999999998
1790-03-01,True,3,NaN,160.5,NaN,NaN,1790,1790.204
1790-04-01,True,4,NaN,156.7,NaN,NaN,1790,1790.2879999999998
1790-05-01,True,5,NaN,155.0,NaN,NaN,1790,1790.371
1790-06-01,True,6,NaN,151.7,NaN,NaN,1790,1790.455
1790-07-01,True,7,NaN,115.5,NaN,NaN,1790,1790.5379999999998
1790-08-01,True,8,NaN,145.0,NaN,NaN,1790,1790.6229999999998
1790-09-01,True,9,NaN,128.8,NaN,NaN,1790,1790.707
1790-10-01,True,10,NaN,140.5,NaN,NaN,1790,1790.79
1790-11-01,True,11,NaN,136.7,NaN,NaN,1790,1790.874
1790-12-01,True,12,NaN,123.3,NaN,NaN,1790,1790.9579999999999
1791-01-01,True,1,NaN,121.2,NaN,NaN,1791,1791.0420000000001
1791-02-01,True,2,NaN,103.3,NaN,NaN,1791,1791.1229999999998
1791-03-01,True,3,NaN,123.3,NaN,NaN,1791,1791.204
1791-04-01,True,4,NaN,128.7,NaN,NaN,1791,1791.2879999999998
1791-05-01,True,5,NaN,122.8,NaN,NaN,1791,1791.371
1791-06-01,True,6,NaN,107.0,NaN,NaN,1791,1791.455
1791-07-01,True,7,NaN,118.3,NaN,NaN,1791,1791.5379999999998
1791-08-01,True,8,NaN,71.7,NaN,NaN,1791,1791.6229999999998
1791-09-01,True,9,NaN,110.8,NaN,NaN,1791,1791.707
1791-10-01,True,10,NaN,102.8,NaN,NaN,1791,1791.79
1791-11-01,True,11,NaN,111.7,NaN,NaN,1791,1791.874
1791-12-01,True,12,NaN,110.0,NaN,NaN,1791,1791.9579999999999
1792-01-01,True,1,NaN,96.7,NaN,NaN,1792,1792.0420000000001
1792-02-01,True,2,NaN,106.7,NaN,NaN,1792,1792.124
1792-03-01,True,3,NaN,105.0,NaN,NaN,1792,1792.2060000000001
1792-04-01,True,4,NaN,126.2,NaN,NaN,1792,1792.29
1792-05-01,True,5,NaN,103.3,NaN,NaN,1792,1792.3729999999998
1792-06-01,True,6,NaN,101.7,NaN,NaN,1792,1792.4560000000001
1792-07-01,True,7,NaN,76.3,NaN,NaN,1792,1792.54
1792-08-01,True,8,NaN,100.0,NaN,NaN,1792,1792.624
1792-09-01,True,9,NaN,98.3,NaN,NaN,1792,1792.7079999999999
1792-10-01,True,10,NaN,98.3,NaN,NaN,1792,1792.7910000000002
1792-11-01,True,11,NaN,95.0,NaN,NaN,1792,1792.874
1792-12-01,True,12,NaN,93.3,NaN,NaN,1792,1792.9579999999999
1793-01-01,True,1,NaN,93.3,NaN,NaN,1793,1793.0420000000001
1793-02-01,True,2,NaN,91.7,NaN,NaN,1793,1793.1229999999998
1793-03-01,True,3,NaN,92.5,NaN,NaN,1793,1793.204
1793-04-01,True,4,NaN,88.3,NaN,NaN,1793,1793.2879999999998
1793-05-01,True,5,NaN,87.2,NaN,NaN,1793,1793.371
1793-06-01,True,6,NaN,85.0,NaN,NaN,1793,1793.455
1793-07-01,True,7,NaN,83.3,NaN,NaN,1793,1793.5379999999998
1793-08-01,True,8,NaN,48.8,NaN,NaN,1793,1793.6229999999998
1793-09-01,True,9,NaN,40.0,NaN,NaN,1793,1793.707
1793-10-01,True,10,NaN,78.3,NaN,NaN,1793,1793.79
1793-11-01,True,11,NaN,73.3,NaN,NaN,1793,1793.874
1793-12-01,True,12,NaN,76.2,NaN,NaN,1793,1793.9579999999999
1794-01-01,True,1,NaN,75.0,NaN,NaN,1794,1794.0420000000001
1794-02-01,True,2,NaN,73.3,NaN,NaN,1794,1794.1229999999998
1794-03-01,True,3,NaN,63.3,NaN,NaN,1794,1794.204
1794-04-01,True,4,NaN,47.3,NaN,NaN,1794,1794.2879999999998
1794-05-01,True,5,NaN,92.8,NaN,NaN,1794,1794.371
1794-06-01,True,6,NaN,69.2,NaN,NaN,1794,1794.455
1794-07-01,True,7,NaN,68.3,NaN,NaN,1794,1794.5379999999998
1794-08-01,True,8,NaN,66.7,NaN,NaN,1794,1794.6229999999998
1794-09-01,True,9,NaN,18.5,NaN,NaN,1794,1794.707
1794-10-01,True,10,NaN,47.5,NaN,NaN,1794,1794.79
1794-11-01,True,11,NaN,112.3,NaN,NaN,1794,1794.874
1794-12-01,True,12,NaN,85.7,NaN,NaN,1794,1794.9579999999999
1795-01-01,True,1,NaN,35.7,NaN,NaN,1795,1795.0420000000001
1795-02-01,True,2,NaN,66.5,NaN,NaN,1795,1795.1229999999998
1795-03-01,True,3,NaN,21.0,NaN,NaN,1795,1795.204
1795-04-01,True,4,NaN,31.0,NaN,NaN,1795,1795.2879999999998
1795-05-01,True,5,NaN,51.7,NaN,NaN,1795,1795.371
1795-06-01,True,6,NaN,28.5,NaN,NaN,1795,1795.455
1795-07-01,True,7,NaN,21.5,NaN,NaN,1795,1795.5379999999998
1795-08-01,True,8,NaN,42.8,NaN,NaN,1795,1795.6229999999998
1795-09-01,True,9,NaN,22.5,NaN,NaN,1795,1795.707
1795-10-01,True,10,NaN,32.5,NaN,NaN,1795,1795.79
1795-11-01,True,11,NaN,41.7,NaN,NaN,1795,1795.874
1795-12-01,True,12,NaN,30.0,NaN,NaN,1795,1795.9579999999999
1796-01-01,True,1,NaN,36.7,NaN,NaN,1796,1796.0420000000001
1796-02-01,True,2,NaN,39.7,NaN,NaN,1796,1796.124
1796-03-01,True,3,NaN,26.2,NaN,NaN,1796,1796.2060000000001
1796-04-01,True,4,NaN,52.8,NaN,NaN,1796,1796.29
1796-05-01,True,5,NaN,35.0,NaN,NaN,1796,1796.3729999999998
1796-06-01,True,6,NaN,11.2,NaN,NaN,1796,1796.4560000000001
1796-07-01,True,7,NaN,44.8,NaN,NaN,1796,1796.54
1796-08-01,True,8,NaN,2.5,NaN,NaN,1796,1796.624
1796-09-01,True,9,NaN,30.7,NaN,NaN,1796,1796.7079999999999
1796-10-01,True,10,NaN,18.3,NaN,NaN,1796,1796.7910000000002
1796-11-01,True,11,NaN,14.0,NaN,NaN,1796,1796.874
1796-12-01,True,12,NaN,8.5,NaN,NaN,1796,1796.9579999999999
1797-01-01,True,1,NaN,24.0,NaN,NaN,1797,1797.0420000000001
1797-02-01,True,2,NaN,7.0,NaN,NaN,1797,1797.1229999999998
1797-03-01,True,3,NaN,6.7,NaN,NaN,1797,1797.204
1797-04-01,True,4,NaN,6.7,NaN,NaN,1797,1797.2879999999998
1797-05-01,True,5,NaN,12.2,NaN,NaN,1797,1797.371
1797-06-01,True,6,NaN,18.5,NaN,NaN,1797,1797.455
1797-07-01,True,7,NaN,7.2,NaN,NaN,1797,1797.5379999999998
1797-08-01,True,8,NaN,10.0,NaN,NaN,1797,1797.6229999999998
1797-09-01,True,9,NaN,9.5,NaN,NaN,1797,1797.707
1797-10-01,True,10,NaN,11.5,NaN,NaN,1797,1797.79
1797-11-01,True,11,NaN,9.7,NaN,NaN,1797,1797.874
1797-12-01,True,12,NaN,5.0,NaN,NaN,1797,1797.9579999999999
1798-01-01,True,1,NaN,3.3,NaN,NaN,1798,1798.0420000000001
1798-02-01,True,2,NaN,6.7,NaN,NaN,1798,1798.1229999999998
1798-03-01,True,3,NaN,20.7,NaN,NaN,1798,1798.204
1798-04-01,True,4,NaN,1.8,NaN,NaN,1798,1798.2879999999998
1798-05-01,True,5,NaN,0.0,NaN,NaN,1798,1798.371
1798-06-01,True,6,NaN,0.0,NaN,NaN,1798,1798.455
1798-07-01,True,7,NaN,0.0,NaN,NaN,1798,1798.5379999999998
1798-08-01,True,8,NaN,5.0,NaN,NaN,1798,1798.6229999999998
1798-09-01,True,9,NaN,4.0,NaN,NaN,1798,1798.707
1798-10-01,True,10,NaN,2.5,NaN,NaN,1798,1798.79
1798-11-01,True,11,NaN,20.8,NaN,NaN,1798,1798.874
1798-12-01,True,12,NaN,16.5,NaN,NaN,1798,1798.9579999999999
1799-01-01,True,1,NaN,2.7,NaN,NaN,1799,1799.0420000000001
1799-02-01,True,2,NaN,21.0,NaN,NaN,1799,1799.1229999999998
1799-03-01,True,3,NaN,36.2,NaN,NaN,1799,1799.204
1799-04-01,True,4,NaN,14.0,NaN,NaN,1799,1799.2879999999998
1799-05-01,True,5,NaN,13.7,NaN,NaN,1799,1799.371
1799-06-01,True,6,NaN,17.7,NaN,NaN,1799,1799.455
1799-07-01,True,7,NaN,3.5,NaN,NaN,1799,1799.5379999999998
1799-08-01,True,8,NaN,0.0,NaN,NaN,1799,1799.6229999999998
1799-09-01,True,9,NaN,0.0,NaN,NaN,1799,1799.707
1799-10-01,True,10,NaN,7.7,NaN,NaN,1799,1799.79
1799-11-01,True,11,NaN,4.5,NaN,NaN,1799,1799.874
1799-12-01,True,12,NaN,14.3,NaN,NaN,1799,1799.9579999999999
1800-01-01,True,1,NaN,11.5,NaN,NaN,1800,1800.0420000000001
1800-02-01,True,2,NaN,15.5,NaN,NaN,1800,1800.1229999999998
1800-03-01,True,3,NaN,23.2,NaN,NaN,1800,1800.204
1800-04-01,True,4,NaN,0.0,NaN,NaN,1800,1800.2879999999998
1800-05-01,True,5,NaN,8.3,NaN,NaN,1800,1800.371
1800-06-01,True,6,NaN,39.5,NaN,NaN,1800,1800.455
1800-07-01,True,7,NaN,35.0,NaN,NaN,1800,1800.5379999999998
1800-08-01,True,8,NaN,32.5,NaN,NaN,1800,1800.6229999999998
1800-09-01,True,9,NaN,19.2,NaN,NaN,1800,1800.707
1800-10-01,True,10,NaN,20.5,NaN,NaN,1800,1800.79
1800-11-01,True,11,NaN,17.5,NaN,NaN,1800,1800.874
1800-12-01,True,12,NaN,66.8,NaN,NaN,1800,1800.9579999999999
1801-01-01,True,1,NaN,45.0,NaN,NaN,1801,1801.0420000000001
1801-02-01,True,2,NaN,48.3,NaN,NaN,1801,1801.1229999999998
1801-03-01,True,3,NaN,50.0,NaN,NaN,1801,1801.204
1801-04-01,True,4,NaN,51.7,NaN,NaN,1801,1801.2879999999998
1801-05-01,True,5,NaN,53.3,NaN,NaN,1801,1801.371
1801-06-01,True,6,NaN,52.0,NaN,NaN,1801,1801.455
1801-07-01,True,7,NaN,58.3,NaN,NaN,1801,1801.5379999999998
1801-08-01,True,8,NaN,64.5,NaN,NaN,1801,1801.6229999999998
1801-09-01,True,9,NaN,55.8,NaN,NaN,1801,1801.707
1801-10-01,True,10,NaN,54.3,NaN,NaN,1801,1801.79
1801-11-01,True,11,NaN,66.3,NaN,NaN,1801,1801.874
1801-12-01,True,12,NaN,80.3,NaN,NaN,1801,1801.9579999999999
1802-01-01,True,1,NaN,79.7,NaN,NaN,1802,1802.0420000000001
1802-02-01,True,2,NaN,78.3,NaN,NaN,1802,1802.1229999999998
1802-03-01,True,3,NaN,68.0,NaN,NaN,1802,1802.204
1802-04-01,True,4,NaN,70.0,NaN,NaN,1802,1802.2879999999998
1802-05-01,True,5,NaN,73.3,NaN,NaN,1802,1802.371
1802-06-01,True,6,NaN,76.7,NaN,NaN,1802,1802.455
1802-07-01,True,7,NaN,80.0,NaN,NaN,1802,1802.5379999999998
1802-08-01,True,8,NaN,83.3,NaN,NaN,1802,1802.6229999999998
1802-09-01,True,9,NaN,86.3,NaN,NaN,1802,1802.707
1802-10-01,True,10,NaN,64.2,NaN,NaN,1802,1802.79
1802-11-01,True,11,NaN,57.5,NaN,NaN,1802,1802.874
1802-12-01,True,12,NaN,83.3,NaN,NaN,1802,1802.9579999999999
1803-01-01,True,1,NaN,83.3,NaN,NaN,1803,1803.0420000000001
1803-02-01,True,2,NaN,84.7,NaN,NaN,1803,1803.1229999999998
1803-03-01,True,3,NaN,49.2,NaN,NaN,1803,1803.204
1803-04-01,True,4,NaN,41.7,NaN,NaN,1803,1803.2879999999998
1803-05-01,True,5,NaN,73.8,NaN,NaN,1803,1803.371
1803-06-01,True,6,NaN,60.0,NaN,NaN,1803,1803.455
1803-07-01,True,7,NaN,80.5,NaN,NaN,1803,1803.5379999999998
1803-08-01,True,8,NaN,56.8,NaN,NaN,1803,1803.6229999999998
1803-09-01,True,9,NaN,75.5,NaN,NaN,1803,1803.707
1803-10-01,True,10,NaN,90.5,NaN,NaN,1803,1803.79
1803-11-01,True,11,NaN,85.0,NaN,NaN,1803,1803.874
1803-12-01,True,12,NaN,80.0,NaN,NaN,1803,1803.9579999999999
1804-01-01,True,1,NaN,75.5,NaN,NaN,1804,1804.0420000000001
1804-02-01,True,2,NaN,80.5,NaN,NaN,1804,1804.124
1804-03-01,True,3,NaN,80.0,NaN,NaN,1804,1804.2060000000001
1804-04-01,True,4,NaN,84.3,NaN,NaN,1804,1804.29
1804-05-01,True,5,NaN,55.7,NaN,NaN,1804,1804.3729999999998
1804-06-01,True,6,NaN,58.0,NaN,NaN,1804,1804.4560000000001
1804-07-01,True,7,NaN,49.7,NaN,NaN,1804,1804.54
1804-08-01,True,8,NaN,71.8,NaN,NaN,1804,1804.624
1804-09-01,True,9,NaN,88.3,NaN,NaN,1804,1804.7079999999999
1804-10-01,True,10,NaN,103.8,NaN,NaN,1804,1804.7910000000002
1804-11-01,True,11,NaN,101.7,NaN,NaN,1804,1804.874
1804-12-01,True,12,NaN,100.0,NaN,NaN,1804,1804.9579999999999
1805-01-01,True,1,NaN,101.7,NaN,NaN,1805,1805.0420000000001
1805-02-01,True,2,NaN,73.5,NaN,NaN,1805,1805.1229999999998
1805-03-01,True,3,NaN,85.7,NaN,NaN,1805,1805.204
1805-04-01,True,4,NaN,62.5,NaN,NaN,1805,1805.2879999999998
1805-05-01,True,5,NaN,65.0,NaN,NaN,1805,1805.371
1805-06-01,True,6,NaN,67.5,NaN,NaN,1805,1805.455
1805-07-01,True,7,NaN,62.7,NaN,NaN,1805,1805.5379999999998
1805-08-01,True,8,NaN,71.2,NaN,NaN,1805,1805.6229999999998
1805-09-01,True,9,NaN,74.0,NaN,NaN,1805,1805.707
1805-10-01,True,10,NaN,49.0,NaN,NaN,1805,1805.79
1805-11-01,True,11,NaN,68.3,NaN,NaN,1805,1805.874
1805-12-01,True,12,NaN,63.8,NaN,NaN,1805,1805.9579999999999
1806-01-01,True,1,NaN,65.0,NaN,NaN,1806,1806.0420000000001
1806-02-01,True,2,NaN,49.3,NaN,NaN,1806,1806.1229999999998
1806-03-01,True,3,NaN,54.5,NaN,NaN,1806,1806.204
1806-04-01,True,4,NaN,46.2,NaN,NaN,1806,1806.2879999999998
1806-05-01,True,5,NaN,44.0,NaN,NaN,1806,1806.371
1806-06-01,True,6,NaN,42.7,NaN,NaN,1806,1806.455
1806-07-01,True,7,NaN,50.0,NaN,NaN,1806,1806.5379999999998
1806-08-01,True,8,NaN,43.8,NaN,NaN,1806,1806.6229999999998
1806-09-01,True,9,NaN,40.0,NaN,NaN,1806,1806.707
1806-10-01,True,10,NaN,45.0,NaN,NaN,1806,1806.79
1806-11-01,True,11,NaN,41.7,NaN,NaN,1806,1806.874
1806-12-01,True,12,NaN,40.0,NaN,NaN,1806,1806.9579999999999
1807-01-01,True,1,NaN,20.0,NaN,NaN,1807,1807.0420000000001
1807-02-01,True,2,NaN,20.3,NaN,NaN,1807,1807.1229999999998
1807-03-01,True,3,NaN,16.0,NaN,NaN,1807,1807.204
1807-04-01,True,4,NaN,39.7,NaN,NaN,1807,1807.2879999999998
1807-05-01,True,5,NaN,16.7,NaN,NaN,1807,1807.371
1807-06-01,True,6,NaN,20.0,NaN,NaN,1807,1807.455
1807-07-01,True,7,NaN,21.2,NaN,NaN,1807,1807.5379999999998
1807-08-01,True,8,NaN,20.0,NaN,NaN,1807,1807.6229999999998
1807-09-01,True,9,NaN,9.5,NaN,NaN,1807,1807.707
1807-10-01,True,10,NaN,13.3,NaN,NaN,1807,1807.79
1807-11-01,True,11,NaN,4.3,NaN,NaN,1807,1807.874
1807-12-01,True,12,NaN,0.0,NaN,NaN,1807,1807.9579999999999
1808-01-01,True,1,NaN,0.0,NaN,NaN,1808,1808.0420000000001
1808-02-01,True,2,NaN,7.5,NaN,NaN,1808,1808.124
1808-03-01,True,3,NaN,0.0,NaN,NaN,1808,1808.2060000000001
1808-04-01,True,4,NaN,20.5,NaN,NaN,1808,1808.29
1808-05-01,True,5,NaN,22.5,NaN,NaN,1808,1808.3729999999998
1808-06-01,True,6,NaN,22.5,NaN,NaN,1808,1808.4560000000001
1808-07-01,True,7,NaN,11.2,NaN,NaN,1808,1808.54
1808-08-01,True,8,NaN,13.3,NaN,NaN,1808,1808.624
1808-09-01,True,9,NaN,19.5,NaN,NaN,1808,1808.7079999999999
1808-10-01,True,10,NaN,7.8,NaN,NaN,1808,1808.7910000000002
1808-11-01,True,11,NaN,17.5,NaN,NaN,1808,1808.874
1808-12-01,True,12,NaN,20.5,NaN,NaN,1808,1808.9579999999999
1809-01-01,True,1,NaN,12.0,NaN,NaN,1809,1809.0420000000001
1809-02-01,True,2,NaN,15.3,NaN,NaN,1809,1809.1229999999998
1809-03-01,True,3,NaN,1.5,NaN,NaN,1809,1809.204
1809-04-01,True,4,NaN,4.2,NaN,NaN,1809,1809.2879999999998
1809-05-01,True,5,NaN,3.3,NaN,NaN,1809,1809.371
1809-06-01,True,6,NaN,12.8,NaN,NaN,1809,1809.455
1809-07-01,True,7,NaN,0.5,NaN,NaN,1809,1809.5379999999998
1809-08-01,True,8,NaN,0.3,NaN,NaN,1809,1809.6229999999998
1809-09-01,True,9,NaN,0.7,NaN,NaN,1809,1809.707
1809-10-01,True,10,NaN,0.0,NaN,NaN,1809,1809.79
1809-11-01,True,11,NaN,0.0,NaN,NaN,1809,1809.874
1809-12-01,True,12,NaN,0.0,NaN,NaN,1809,1809.9579999999999
1810-01-01,True,1,NaN,0.0,NaN,NaN,1810,1810.0420000000001
1810-02-01,True,2,NaN,0.0,NaN,NaN,1810,1810.1229999999998
1810-03-01,True,3,NaN,0.0,NaN,NaN,1810,1810.204
1810-04-01,True,4,NaN,0.0,NaN,NaN,1810,1810.2879999999998
1810-05-01,True,5,NaN,0.0,NaN,NaN,1810,1810.371
1810-06-01,True,6,NaN,0.0,NaN,NaN,1810,1810.455
1810-07-01,True,7,NaN,0.0,NaN,NaN,1810,1810.5379999999998
1810-08-01,True,8,NaN,0.0,NaN,NaN,1810,1810.6229999999998
1810-09-01,True,9,NaN,0.0,NaN,NaN,1810,1810.707
1810-10-01,True,10,NaN,0.0,NaN,NaN,1810,1810.79
1810-11-01,True,11,NaN,0.0,NaN,NaN,1810,1810.874
1810-12-01,True,12,NaN,0.0,NaN,NaN,1810,1810.9579999999999
1811-01-01,True,1,NaN,0.0,NaN,NaN,1811,1811.0420000000001
1811-02-01,True,2,NaN,0.0,NaN,NaN,1811,1811.1229999999998
1811-03-01,True,3,NaN,0.0,NaN,NaN,1811,1811.204
1811-04-01,True,4,NaN,0.0,NaN,NaN,1811,1811.2879999999998
1811-05-01,True,5,NaN,0.0,NaN,NaN,1811,1811.371
1811-06-01,True,6,NaN,0.0,NaN,NaN,1811,1811.455
1811-07-01,True,7,NaN,11.0,NaN,NaN,1811,1811.5379999999998
1811-08-01,True,8,NaN,0.0,NaN,NaN,1811,1811.6229999999998
